,MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,filename,RelativeTime,poke_int,Errors
3008,2020-06-12 07:42:52,0,3.85,2,1,Pellet,Left,181,72,181,1.0,FED9.CSV,2 days 15:35:25,0 days 00:00:05,0.0
3009,2020-06-12 10:07:50,0,3.85,0,1,Poke,Left,181,73,181,NaN,FED9.CSV,2 days 18:00:23,0 days 02:24:58,1.0
3010,2020-06-12 10:07:59,0,3.85,0,1,Poke,Left,182,73,181,NaN,FED9.CSV,2 days 18:00:32,0 days 00:00:09,0.0
3011,2020-06-12 10:12:20,0,3.85,4,1,Pellet,Left,182,73,182,255.0,FED9.CSV,2 days 18:04:53,0 days 00:04:21,0.0
3012,2020-06-12 10:12:37,0,3.85,0,1,Poke,Left,183,73,182,NaN,FED9.CSV,2 days 18:05:10,0 days 00:00:17,0.0
3013,2020-06-12 10:12:43,0,3.85,2,1,Pellet,Left,183,73,183,2.0,FED9.CSV,2 days 18:05:16,0 days 00:00:06,0.0
3014,2020-06-12 12:47:20,0,3.83,0,1,Poke,Left,184,73,183,NaN,FED9.CSV,2 days 20:39:53,0 days 02:34:37,0.0
3015,2020-06-12 12:48:01,0,3.84,15,1,Pellet,Left,184,73,184,32.0,FED9.CSV,2 days 20:40:34,0 days 00:00:41,0.0
3016,2020-06-12 14:47:13,0,3.83,0,1,Poke,Left,185,73,184,NaN,FED9.CSV,2 days 22:39:46,0 days 01:59:12,0.0
3017,2020-06-12 15:04:27,0,3.82,4,1,Pellet,Left,185,73,185,613.0,FED9.CSV,2 days 22:57:00,0 days 00:17:14,0.0
3018,2020-06-12 15:08:39,0,3.82,0,1,Poke,Left,186,73,185,NaN,FED9.CSV,2 days 23:01:12,0 days 00:04:12,0.0
3019,2020-06-12 15:09:05,0,3.83,17,1,Pellet,Left,186,73,186,11.0,FED9.CSV,2 days 23:01:38,0 days 00:00:26,0.0
3020,2020-06-12 18:22:22,0,3.82,0,1,Poke,Left,187,73,186,NaN,FED9.CSV,3 days 02:14:55,0 days 03:13:17,0.0
3021,2020-06-12 18:22:35,0,3.82,4,1,Pellet,Left,187,73,187,6.0,FED9.CSV,3 days 02:15:08,0 days 00:00:13,0.0
3022,2020-06-12 18:43:43,0,3.81,0,1,Poke,Left,188,73,187,NaN,FED9.CSV,3 days 02:36:16,0 days 00:21:08,0.0
3023,2020-06-12 18:43:54,0,3.81,4,1,Pellet,Left,188,73,188,4.0,FED9.CSV,3 days 02:36:27,0 days 00:00:11,0.0
3024,2020-06-12 18:44:05,0,3.81,0,1,Poke,Left,189,73,188,NaN,FED9.CSV,3 days 02:36:38,0 days 00:00:11,0.0
3025,2020-06-12 18:48:16,0,3.81,3,1,Pellet,Left,189,73,189,4.0,FED9.CSV,3 days 02:40:49,0 days 00:04:11,0.0
3026,2020-06-12 18:55:43,0,3.82,0,1,Poke,Left,190,73,189,NaN,FED9.CSV,3 days 02:48:16,0 days 00:07:27,0.0
3027,2020-06-12 19:13:24,0,3.81,2,1,Pellet,Left,190,73,190,1057.0,FED9.CSV,3 days 03:05:57,0 days 00:17:41,0.0
3028,2020-06-12 19:13:37,0,3.82,0,1,Poke,Left,191,73,190,NaN,FED9.CSV,3 days 03:06:10,0 days 00:00:13,0.0
3029,2020-06-12 19:13:43,0,3.81,2,1,Pellet,Left,191,73,191,2.0,FED9.CSV,3 days 03:06:16,0 days 00:00:06,0.0
3030,2020-06-12 19:13:52,0,3.8,0,1,Poke,Left,192,73,191,NaN,FED9.CSV,3 days 03:06:25,0 days 00:00:09,0.0
3031,2020-06-12 19:13:57,0,3.81,2,1,Pellet,Left,192,73,192,1.0,FED9.CSV,3 days 03:06:30,0 days 00:00:05,0.0
3032,2020-06-12 19:32:38,0,3.8,0,1,Poke,Left,193,73,192,NaN,FED9.CSV,3 days 03:25:11,0 days 00:18:41,0.0
3033,2020-06-12 19:32:45,0,3.81,3,1,Pellet,Left,193,73,193,2.0,FED9.CSV,3 days 03:25:18,0 days 00:00:07,0.0
3034,2020-06-12 19:37:05,0,3.81,0,1,Poke,Left,194,73,193,NaN,FED9.CSV,3 days 03:29:38,0 days 00:04:20,0.0
3035,2020-06-12 19:37:10,0,3.81,2,1,Pellet,Left,194,73,194,1.0,FED9.CSV,3 days 03:29:43,0 days 00:00:05,0.0
3036,2020-06-12 19:40:59,0,3.82,0,1,Poke,Left,194,74,194,NaN,FED9.CSV,3 days 03:33:32,0 days 00:03:49,1.0
3037,2020-06-12 19:41:01,0,3.81,0,1,Poke,Left,194,75,194,NaN,FED9.CSV,3 days 03:33:34,0 days 00:00:02,1.0
3038,2020-06-12 19:41:22,0,3.81,0,1,Poke,Left,195,75,194,NaN,FED9.CSV,3 days 03:33:55,0 days 00:00:21,0.0
3039,2020-06-12 19:41:34,0,3.8,4,1,Pellet,Left,195,75,195,5.0,FED9.CSV,3 days 03:34:07,0 days 00:00:12,0.0
3040,2020-06-12 19:53:45,0,3.81,0,1,Poke,Left,195,76,195,NaN,FED9.CSV,3 days 03:46:18,0 days 00:12:11,1.0
3041,2020-06-12 19:53:49,0,3.81,0,1,Poke,Left,196,76,195,NaN,FED9.CSV,3 days 03:46:22,0 days 00:00:04,0.0
3042,2020-06-12 19:53:53,0,3.8,2,1,Pellet,Left,196,76,196,1.0,FED9.CSV,3 days 03:46:26,0 days 00:00:04,0.0
3043,2020-06-12 19:54:06,0,3.81,0,1,Poke,Left,197,76,196,NaN,FED9.CSV,3 days 03:46:39,0 days 00:00:13,0.0
3044,2020-06-12 20:21:44,0,3.8,2,1,Pellet,Left,197,76,197,1654.0,FED9.CSV,3 days 04:14:17,0 days 00:27:38,0.0
3045,2020-06-12 20:21:56,0,3.8,0,1,Poke,Left,198,76,197,NaN,FED9.CSV,3 days 04:14:29,0 days 00:00:12,0.0
3046,2020-06-12 20:22:09,0,3.82,15,1,Pellet,Left,198,76,198,4.0,FED9.CSV,3 days 04:14:42,0 days 00:00:13,0.0
3047,2020-06-12 20:34:17,0,3.81,0,1,Poke,Left,199,76,198,NaN,FED9.CSV,3 days 04:26:50,0 days 00:12:08,0.0
3048,2020-06-12 20:34:29,0,3.81,4,1,Pellet,Left,199,76,199,4.0,FED9.CSV,3 days 04:27:02,0 days 00:00:12,0.0
3049,2020-06-12 20:34:37,0,3.8,0,1,Poke,Left,200,76,199,NaN,FED9.CSV,3 days 04:27:10,0 days 00:00:08,0.0
3050,2020-06-12 20:34:48,0,3.81,3,1,Pellet,Left,200,76,200,5.0,FED9.CSV,3 days 04:27:21,0 days 00:00:11,0.0
3051,2020-06-12 21:03:31,0,3.81,0,1,Poke,Left,201,76,200,NaN,FED9.CSV,3 days 04:56:04,0 days 00:28:43,0.0
3052,2020-06-12 21:03:51,0,3.8,19,1,Pellet,Left,201,76,201,1.0,FED9.CSV,3 days 04:56:24,0 days 00:00:20,0.0
3053,2020-06-12 21:12:12,0,3.81,0,1,Poke,Left,202,76,201,NaN,FED9.CSV,3 days 05:04:45,0 days 00:08:21,0.0
3054,2020-06-12 21:12:31,0,3.8,4,1,Pellet,Left,202,76,202,13.0,FED9.CSV,3 days 05:05:04,0 days 00:00:19,0.0
3055,2020-06-12 21:19:11,0,3.8,0,1,Poke,Left,202,77,202,NaN,FED9.CSV,3 days 05:11:44,0 days 00:06:40,1.0
3056,2020-06-12 21:26:37,0,3.8,0,1,Poke,Left,203,77,202,NaN,FED9.CSV,3 days 05:19:10,0 days 00:07:26,0.0
3057,2020-06-12 21:26:43,0,3.8,2,1,Pellet,Left,203,77,203,2.0,FED9.CSV,3 days 05:19:16,0 days 00:00:06,0.0
3058,2020-06-12 21:27:07,0,3.8,0,1,Poke,Left,203,78,203,NaN,FED9.CSV,3 days 05:19:40,0 days 00:00:24,1.0
3059,2020-06-12 21:27:23,0,3.8,0,1,Poke,Left,204,78,203,NaN,FED9.CSV,3 days 05:19:56,0 days 00:00:16,0.0
3060,2020-06-12 21:27:34,0,3.8,2,1,Pellet,Left,204,78,204,2.0,FED9.CSV,3 days 05:20:07,0 days 00:00:11,0.0
3061,2020-06-12 21:47:09,0,3.8,0,1,Poke,Left,205,78,204,NaN,FED9.CSV,3 days 05:39:42,0 days 00:19:35,0.0
3062,2020-06-12 21:47:13,0,3.8,2,1,Poke,Left,205,78,205,NaN,FED9.CSV,3 days 05:39:46,0 days 00:00:04,0.0
3063,2020-06-12 21:48:15,0,3.8,0,1,Poke,Left,206,78,205,NaN,FED9.CSV,3 days 05:40:48,0 days 00:01:02,0.0
3064,2020-06-12 21:48:20,0,3.8,2,1,Pellet,Left,206,78,206,1.0,FED9.CSV,3 days 05:40:53,0 days 00:00:05,0.0
3065,2020-06-12 22:14:14,0,3.8,0,1,Poke,Left,207,78,206,NaN,FED9.CSV,3 days 06:06:47,0 days 00:25:54,0.0
3066,2020-06-12 22:14:20,0,3.8,3,1,Pellet,Left,207,78,207,1.0,FED9.CSV,3 days 06:06:53,0 days 00:00:06,0.0
3067,2020-06-12 22:14:40,0,3.8,0,1,Poke,Left,207,79,207,NaN,FED9.CSV,3 days 06:07:13,0 days 00:00:20,1.0
3068,2020-06-12 22:14:42,0,3.8,0,1,Poke,Left,207,80,207,NaN,FED9.CSV,3 days 06:07:15,0 days 00:00:02,1.0
3069,2020-06-12 22:14:48,0,3.8,0,1,Poke,Left,208,80,207,NaN,FED9.CSV,3 days 06:07:21,0 days 00:00:06,0.0
3070,2020-06-12 22:15:06,0,3.8,2,1,Pellet,Left,208,80,208,15.0,FED9.CSV,3 days 06:07:39,0 days 00:00:18,0.0
3071,2020-06-12 22:31:08,0,3.8,0,1,Poke,Left,208,81,208,NaN,FED9.CSV,3 days 06:23:41,0 days 00:16:02,1.0
3072,2020-06-12 22:31:25,0,3.8,0,1,Poke,Left,208,82,208,NaN,FED9.CSV,3 days 06:23:58,0 days 00:00:17,1.0
3073,2020-06-12 22:31:32,0,3.8,0,1,Poke,Left,209,82,208,NaN,FED9.CSV,3 days 06:24:05,0 days 00:00:07,0.0
3074,2020-06-12 22:31:44,0,3.8,15,1,Pellet,Left,209,82,209,4.0,FED9.CSV,3 days 06:24:17,0 days 00:00:12,0.0
3075,2020-06-12 22:52:40,0,3.8,0,1,Poke,Left,209,83,209,NaN,FED9.CSV,3 days 06:45:13,0 days 00:20:56,1.0
3076,2020-06-12 22:52:42,0,3.8,0,1,Poke,Left,210,83,209,NaN,FED9.CSV,3 days 06:45:15,0 days 00:00:02,0.0
3077,2020-06-12 22:52:57,0,3.8,15,1,Pellet,Left,210,83,210,2.0,FED9.CSV,3 days 06:45:30,0 days 00:00:15,0.0
3078,2020-06-12 22:59:16,0,3.79,0,1,Poke,Left,211,83,210,NaN,FED9.CSV,3 days 06:51:49,0 days 00:06:19,0.0
3079,2020-06-12 22:59:21,0,3.8,2,1,Pellet,Left,211,83,211,2.0,FED9.CSV,3 days 06:51:54,0 days 00:00:05,0.0
3080,2020-06-12 23:13:30,0,3.8,0,1,Poke,Left,212,83,211,NaN,FED9.CSV,3 days 07:06:03,0 days 00:14:09,0.0
3081,2020-06-12 23:13:35,0,3.79,2,1,Pellet,Left,212,83,212,2.0,FED9.CSV,3 days 07:06:08,0 days 00:00:05,0.0
3082,2020-06-12 23:35:48,0,3.79,0,1,Poke,Left,213,83,212,NaN,FED9.CSV,3 days 07:28:21,0 days 00:22:13,0.0
3083,2020-06-12 23:35:52,0,3.79,2,1,Pellet,Left,213,83,213,1.0,FED9.CSV,3 days 07:28:25,0 days 00:00:04,0.0
3084,2020-06-12 23:36:01,0,3.8,0,1,Poke,Left,214,83,213,NaN,FED9.CSV,3 days 07:28:34,0 days 00:00:09,0.0
3085,2020-06-12 23:36:13,0,3.79,4,1,Pellet,Left,214,83,214,5.0,FED9.CSV,3 days 07:28:46,0 days 00:00:12,0.0
3086,2020-06-12 23:53:49,0,3.79,0,1,Poke,Left,214,84,214,NaN,FED9.CSV,3 days 07:46:22,0 days 00:17:36,1.0
3087,2020-06-12 23:53:57,0,3.79,0,1,Poke,Left,215,84,214,NaN,FED9.CSV,3 days 07:46:30,0 days 00:00:08,0.0
3088,2020-06-12 23:54:09,0,3.78,4,1,Pellet,Left,215,84,215,5.0,FED9.CSV,3 days 07:46:42,0 days 00:00:12,0.0
3089,2020-06-13 00:03:07,0,3.79,0,1,Poke,Left,216,84,215,NaN,FED9.CSV,3 days 07:55:40,0 days 00:08:58,0.0
3090,2020-06-13 00:05:16,0,3.79,18,1,Pellet,Left,216,84,216,117.0,FED9.CSV,3 days 07:57:49,0 days 00:02:09,0.0
3091,2020-06-13 00:25:29,0,3.78,0,1,Poke,Left,217,84,216,NaN,FED9.CSV,3 days 08:18:02,0 days 00:20:13,0.0
3092,2020-06-13 00:25:34,0,3.79,2,1,Pellet,Left,217,84,217,1.0,FED9.CSV,3 days 08:18:07,0 days 00:00:05,0.0
3093,2020-06-13 00:25:41,0,3.78,0,1,Poke,Left,218,84,217,NaN,FED9.CSV,3 days 08:18:14,0 days 00:00:07,0.0
3094,2020-06-13 00:25:53,0,3.78,3,1,Pellet,Left,218,84,218,7.0,FED9.CSV,3 days 08:18:26,0 days 00:00:12,0.0
3095,2020-06-13 01:10:23,0,3.78,0,1,Poke,Left,219,84,218,NaN,FED9.CSV,3 days 09:02:56,0 days 00:44:30,0.0
3096,2020-06-13 01:10:37,0,3.78,15,1,Pellet,Left,219,84,219,4.0,FED9.CSV,3 days 09:03:10,0 days 00:00:14,0.0
3097,2020-06-13 01:11:10,0,3.78,0,1,Poke,Left,220,84,219,NaN,FED9.CSV,3 days 09:03:43,0 days 00:00:33,0.0
3098,2020-06-13 01:11:29,0,3.78,19,1,Pellet,Left,220,84,220,1.0,FED9.CSV,3 days 09:04:02,0 days 00:00:19,0.0
3099,2020-06-13 01:57:48,0,3.78,0,1,Poke,Left,221,84,220,NaN,FED9.CSV,3 days 09:50:21,0 days 00:46:19,0.0
3100,2020-06-13 01:57:53,0,3.78,2,1,Pellet,Left,221,84,221,1.0,FED9.CSV,3 days 09:50:26,0 days 00:00:05,0.0
3101,2020-06-13 02:31:01,0,3.78,0,1,Poke,Left,222,84,221,NaN,FED9.CSV,3 days 10:23:34,0 days 00:33:08,0.0
3102,2020-06-13 02:31:06,0,3.77,2,1,Pellet,Left,222,84,222,1.0,FED9.CSV,3 days 10:23:39,0 days 00:00:05,0.0
3103,2020-06-13 02:38:05,0,3.78,0,1,Poke,Left,223,84,222,NaN,FED9.CSV,3 days 10:30:38,0 days 00:06:59,0.0
3104,2020-06-13 02:38:13,0,3.77,4,1,Pellet,Left,223,84,223,1.0,FED9.CSV,3 days 10:30:46,0 days 00:00:08,0.0
3105,2020-06-13 02:39:10,0,3.78,0,1,Poke,Left,224,84,223,NaN,FED9.CSV,3 days 10:31:43,0 days 00:00:57,0.0
3106,2020-06-13 02:39:21,0,3.78,15,1,Pellet,Left,224,84,224,2.0,FED9.CSV,3 days 10:31:54,0 days 00:00:11,0.0
3107,2020-06-13 02:40:15,0,3.78,0,1,Poke,Left,224,85,224,NaN,FED9.CSV,3 days 10:32:48,0 days 00:00:54,1.0
3108,2020-06-13 02:40:53,0,3.78,0,1,Poke,Left,225,85,224,NaN,FED9.CSV,3 days 10:33:26,0 days 00:00:38,0.0
3109,2020-06-13 02:41:08,0,3.77,4,1,Pellet,Left,225,85,225,8.0,FED9.CSV,3 days 10:33:41,0 days 00:00:15,0.0
3110,2020-06-13 03:04:07,0,3.78,0,1,Poke,Left,225,86,225,NaN,FED9.CSV,3 days 10:56:40,0 days 00:22:59,1.0
3111,2020-06-13 03:04:17,0,3.77,0,1,Poke,Left,225,87,225,NaN,FED9.CSV,3 days 10:56:50,0 days 00:00:10,1.0
3112,2020-06-13 03:07:33,0,3.78,0,1,Poke,Left,226,87,225,NaN,FED9.CSV,3 days 11:00:06,0 days 00:03:16,0.0
3113,2020-06-13 03:07:44,0,3.78,3,1,Pellet,Left,226,87,226,5.0,FED9.CSV,3 days 11:00:17,0 days 00:00:11,0.0
3114,2020-06-13 04:16:59,0,3.77,0,1,Poke,Left,226,88,226,NaN,FED9.CSV,3 days 12:09:32,0 days 01:09:15,1.0
3115,2020-06-13 04:17:01,0,3.76,0,1,Poke,Left,227,88,226,NaN,FED9.CSV,3 days 12:09:34,0 days 00:00:02,0.0
3116,2020-06-13 04:17:07,0,3.76,2,1,Pellet,Left,227,88,227,1.0,FED9.CSV,3 days 12:09:40,0 days 00:00:06,0.0
3117,2020-06-13 04:17:14,0,3.77,0,1,Poke,Left,228,88,227,NaN,FED9.CSV,3 days 12:09:47,0 days 00:00:07,0.0
3118,2020-06-13 04:17:27,0,3.77,15,1,Pellet,Left,228,88,228,4.0,FED9.CSV,3 days 12:10:00,0 days 00:00:13,0.0
3119,2020-06-13 04:37:52,0,3.76,0,1,Poke,Left,229,88,228,NaN,FED9.CSV,3 days 12:30:25,0 days 00:20:25,0.0
3120,2020-06-13 04:38:02,0,3.76,4,1,Pellet,Left,229,88,229,4.0,FED9.CSV,3 days 12:30:35,0 days 00:00:10,0.0
3121,2020-06-13 04:38:13,0,3.77,0,1,Poke,Left,230,88,229,NaN,FED9.CSV,3 days 12:30:46,0 days 00:00:11,0.0
3122,2020-06-13 04:38:19,0,3.76,3,1,Pellet,Left,230,88,230,2.0,FED9.CSV,3 days 12:30:52,0 days 00:00:06,0.0
3123,2020-06-13 05:03:29,0,3.77,0,1,Poke,Left,231,88,230,NaN,FED9.CSV,3 days 12:56:02,0 days 00:25:10,0.0
3124,2020-06-13 05:03:46,0,3.76,15,1,Pellet,Left,231,88,231,4.0,FED9.CSV,3 days 12:56:19,0 days 00:00:17,0.0
3125,2020-06-13 05:08:53,0,3.76,0,1,Poke,Left,231,89,231,NaN,FED9.CSV,3 days 13:01:26,0 days 00:05:07,1.0
3126,2020-06-13 05:29:11,0,3.76,0,1,Poke,Left,232,89,231,NaN,FED9.CSV,3 days 13:21:44,0 days 00:20:18,0.0
3127,2020-06-13 05:29:22,0,3.76,4,1,Pellet,Left,232,89,232,5.0,FED9.CSV,3 days 13:21:55,0 days 00:00:11,0.0
3128,2020-06-13 05:53:06,0,3.76,0,1,Poke,Left,233,89,232,NaN,FED9.CSV,3 days 13:45:39,0 days 00:23:44,0.0
3129,2020-06-13 05:53:17,0,3.76,4,1,Pellet,Left,233,89,233,4.0,FED9.CSV,3 days 13:45:50,0 days 00:00:11,0.0
3130,2020-06-13 06:09:00,0,3.76,0,1,Poke,Left,233,90,233,NaN,FED9.CSV,3 days 14:01:33,0 days 00:15:43,1.0
3131,2020-06-13 06:15:35,0,3.76,0,1,Poke,Left,234,90,233,NaN,FED9.CSV,3 days 14:08:08,0 days 00:06:35,0.0
3132,2020-06-13 06:15:40,0,3.75,2,1,Pellet,Left,234,90,234,1.0,FED9.CSV,3 days 14:08:13,0 days 00:00:05,0.0
3133,2020-06-13 06:15:50,0,3.76,0,1,Poke,Left,235,90,234,NaN,FED9.CSV,3 days 14:08:23,0 days 00:00:10,0.0
3134,2020-06-13 06:16:05,0,3.76,15,1,Pellet,Left,235,90,235,2.0,FED9.CSV,3 days 14:08:38,0 days 00:00:15,0.0
3135,2020-06-13 10:35:10,0,3.73,0,1,Poke,Left,236,90,235,NaN,FED9.CSV,3 days 18:27:43,0 days 04:19:05,0.0
3136,2020-06-13 10:35:27,0,3.73,15,1,Pellet,Left,236,90,236,6.0,FED9.CSV,3 days 18:28:00,0 days 00:00:17,0.0
3137,2020-06-13 10:40:24,0,3.73,0,1,Poke,Left,236,91,236,NaN,FED9.CSV,3 days 18:32:57,0 days 00:04:57,1.0
3138,2020-06-13 10:44:54,0,3.72,0,1,Poke,Left,237,91,236,NaN,FED9.CSV,3 days 18:37:27,0 days 00:04:30,0.0
3139,2020-06-13 10:45:00,0,3.73,3,1,Pellet,Left,237,91,237,1.0,FED9.CSV,3 days 18:37:33,0 days 00:00:06,0.0
3140,2020-06-13 12:38:21,0,3.72,0,1,Poke,Left,238,91,237,NaN,FED9.CSV,3 days 20:30:54,0 days 01:53:21,0.0
3141,2020-06-13 12:38:26,0,3.71,2,1,Pellet,Left,238,91,238,1.0,FED9.CSV,3 days 20:30:59,0 days 00:00:05,0.0
3142,2020-06-13 12:38:59,0,3.72,0,1,Poke,Left,239,91,238,NaN,FED9.CSV,3 days 20:31:32,0 days 00:00:33,0.0
3143,2020-06-13 12:39:03,0,3.73,2,1,Pellet,Left,239,91,239,2.0,FED9.CSV,3 days 20:31:36,0 days 00:00:04,0.0
3144,2020-06-13 15:00:42,0,3.71,0,1,Poke,Left,240,91,239,NaN,FED9.CSV,3 days 22:53:15,0 days 02:21:39,0.0
3145,2020-06-13 15:00:53,0,3.69,4,1,Pellet,Left,240,91,240,5.0,FED9.CSV,3 days 22:53:26,0 days 00:00:11,0.0
3146,2020-06-13 17:18:00,0,3.69,0,1,Poke,Left,241,91,240,NaN,FED9.CSV,4 days 01:10:33,0 days 02:17:07,0.0
3147,2020-06-13 17:18:21,0,3.69,15,1,Pellet,Left,241,91,241,11.0,FED9.CSV,4 days 01:10:54,0 days 00:00:21,0.0
3148,2020-06-13 17:18:37,0,3.69,0,1,Poke,Left,242,91,241,NaN,FED9.CSV,4 days 01:11:10,0 days 00:00:16,0.0
3149,2020-06-13 17:18:48,0,3.69,15,1,Pellet,Left,242,91,242,2.0,FED9.CSV,4 days 01:11:21,0 days 00:00:11,0.0
3150,2020-06-13 18:07:50,0,3.68,0,1,Poke,Left,243,91,242,NaN,FED9.CSV,4 days 02:00:23,0 days 00:49:02,0.0
3151,2020-06-13 18:08:00,0,3.68,4,1,Pellet,Left,243,91,243,3.0,FED9.CSV,4 days 02:00:33,0 days 00:00:10,0.0
3152,2020-06-13 18:28:15,0,3.68,0,1,Poke,Left,244,91,243,NaN,FED9.CSV,4 days 02:20:48,0 days 00:20:15,0.0
3153,2020-06-13 18:28:23,0,3.69,4,1,Pellet,Left,244,91,244,1.0,FED9.CSV,4 days 02:20:56,0 days 00:00:08,0.0
3154,2020-06-13 18:33:16,0,3.69,0,1,Poke,Left,244,92,244,NaN,FED9.CSV,4 days 02:25:49,0 days 00:04:53,1.0
3155,2020-06-13 18:33:19,0,3.68,0,1,Poke,Left,245,92,244,NaN,FED9.CSV,4 days 02:25:52,0 days 00:00:03,0.0
3156,2020-06-13 18:33:31,0,3.67,3,1,Pellet,Left,245,92,245,7.0,FED9.CSV,4 days 02:26:04,0 days 00:00:12,0.0
3157,2020-06-13 18:40:22,0,3.69,0,1,Poke,Left,245,93,245,NaN,FED9.CSV,4 days 02:32:55,0 days 00:06:51,1.0
3158,2020-06-13 18:40:30,0,3.69,0,1,Poke,Left,245,94,245,NaN,FED9.CSV,4 days 02:33:03,0 days 00:00:08,1.0
3159,2020-06-13 18:47:16,0,3.68,0,1,Poke,Left,246,94,245,NaN,FED9.CSV,4 days 02:39:49,0 days 00:06:46,0.0
3160,2020-06-13 18:47:21,0,3.68,2,1,Pellet,Left,246,94,246,2.0,FED9.CSV,4 days 02:39:54,0 days 00:00:05,0.0
3161,2020-06-13 18:56:53,0,3.68,0,1,Poke,Left,246,95,246,NaN,FED9.CSV,4 days 02:49:26,0 days 00:09:32,1.0
3162,2020-06-13 18:56:55,0,3.68,0,1,Poke,Left,247,95,246,NaN,FED9.CSV,4 days 02:49:28,0 days 00:00:02,0.0
3163,2020-06-13 19:03:42,0,3.69,2,1,Pellet,Left,247,95,247,2.0,FED9.CSV,4 days 02:56:15,0 days 00:06:47,0.0
3164,2020-06-13 19:04:19,0,3.67,0,1,Poke,Left,248,95,247,NaN,FED9.CSV,4 days 02:56:52,0 days 00:00:37,0.0
3165,2020-06-13 19:04:26,0,3.67,2,1,Pellet,Left,248,95,248,4.0,FED9.CSV,4 days 02:56:59,0 days 00:00:07,0.0
3166,2020-06-13 19:04:33,0,3.68,0,1,Poke,Left,249,95,248,NaN,FED9.CSV,4 days 02:57:06,0 days 00:00:07,0.0
3167,2020-06-13 19:13:46,0,3.68,4,1,Pellet,Left,249,95,249,3.0,FED9.CSV,4 days 03:06:19,0 days 00:09:13,0.0
3168,2020-06-13 19:35:04,0,3.69,0,1,Poke,Left,249,96,249,NaN,FED9.CSV,4 days 03:27:37,0 days 00:21:18,1.0
3169,2020-06-13 19:35:10,0,3.68,0,1,Poke,Left,249,97,249,NaN,FED9.CSV,4 days 03:27:43,0 days 00:00:06,1.0
3170,2020-06-13 19:35:12,0,3.68,0,1,Poke,Left,249,98,249,NaN,FED9.CSV,4 days 03:27:45,0 days 00:00:02,1.0
3171,2020-06-13 19:35:52,0,3.67,0,1,Poke,Left,250,98,249,NaN,FED9.CSV,4 days 03:28:25,0 days 00:00:40,0.0
3172,2020-06-13 19:36:26,0,3.67,2,1,Pellet,Left,250,98,250,3.0,FED9.CSV,4 days 03:28:59,0 days 00:00:34,0.0
3173,2020-06-13 19:39:40,0,3.68,0,1,Poke,Left,251,98,250,NaN,FED9.CSV,4 days 03:32:13,0 days 00:03:14,0.0
3174,2020-06-13 20:06:48,0,3.68,15,1,Pellet,Left,251,98,251,1611.0,FED9.CSV,4 days 03:59:21,0 days 00:27:08,0.0
3175,2020-06-13 20:07:06,0,3.68,0,1,Poke,Left,252,98,251,NaN,FED9.CSV,4 days 03:59:39,0 days 00:00:18,0.0
3176,2020-06-13 20:07:12,0,3.67,2,1,Pellet,Left,252,98,252,2.0,FED9.CSV,4 days 03:59:45,0 days 00:00:06,0.0
3177,2020-06-13 20:13:03,0,3.68,0,1,Poke,Left,253,98,252,NaN,FED9.CSV,4 days 04:05:36,0 days 00:05:51,0.0
3178,2020-06-13 20:13:09,0,3.67,2,1,Pellet,Left,253,98,253,2.0,FED9.CSV,4 days 04:05:42,0 days 00:00:06,0.0
3179,2020-06-13 20:13:25,0,3.67,0,1,Poke,Left,254,98,253,NaN,FED9.CSV,4 days 04:05:58,0 days 00:00:16,0.0
3180,2020-06-13 20:13:38,0,3.67,15,1,Pellet,Left,254,98,254,2.0,FED9.CSV,4 days 04:06:11,0 days 00:00:13,0.0
3181,2020-06-13 20:19:31,0,3.68,0,1,Poke,Left,254,99,254,NaN,FED9.CSV,4 days 04:12:04,0 days 00:05:53,1.0
3182,2020-06-13 20:19:35,0,3.68,0,1,Poke,Left,255,99,254,NaN,FED9.CSV,4 days 04:12:08,0 days 00:00:04,0.0
3183,2020-06-13 20:24:39,0,3.68,3,1,Pellet,Left,255,99,255,268.0,FED9.CSV,4 days 04:17:12,0 days 00:05:04,0.0
3184,2020-06-13 20:39:44,0,3.67,0,1,Poke,Left,255,100,255,NaN,FED9.CSV,4 days 04:32:17,0 days 00:15:05,1.0
3185,2020-06-13 20:40:01,0,3.68,0,1,Poke,Left,255,101,255,NaN,FED9.CSV,4 days 04:32:34,0 days 00:00:17,1.0
3186,2020-06-13 20:40:05,0,3.67,0,1,Poke,Left,256,101,255,NaN,FED9.CSV,4 days 04:32:38,0 days 00:00:04,0.0
3187,2020-06-13 20:40:11,0,3.67,2,1,Pellet,Left,256,101,256,2.0,FED9.CSV,4 days 04:32:44,0 days 00:00:06,0.0
3188,2020-06-13 20:42:23,0,3.67,0,1,Poke,Left,257,101,256,NaN,FED9.CSV,4 days 04:34:56,0 days 00:02:12,0.0
3189,2020-06-13 20:42:28,0,3.67,2,1,Pellet,Left,257,101,257,1.0,FED9.CSV,4 days 04:35:01,0 days 00:00:05,0.0
3190,2020-06-13 20:49:13,0,3.67,0,1,Poke,Left,258,101,257,NaN,FED9.CSV,4 days 04:41:46,0 days 00:06:45,0.0
3191,2020-06-13 20:49:28,0,3.67,2,1,Pellet,Left,258,101,258,11.0,FED9.CSV,4 days 04:42:01,0 days 00:00:15,0.0
