YYYY/MM/DD HH:MM:SS,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.13,1,38,Left,Left,708,98,37,37,nan,nan,0.08
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,709,98,37,37,nan,nan,0.2
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,710,98,37,37,nan,nan,0
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,711,98,37,37,nan,nan,0.16
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,712,98,37,37,nan,nan,0
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,713,98,37,37,nan,nan,0
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,714,98,37,37,nan,nan,0.02
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.13,1,38,Left,Left,715,98,37,37,nan,nan,0.02
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,716,98,37,37,nan,nan,0.02
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,717,98,37,37,nan,nan,0.04
7/9/2021 1:53,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,718,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,719,98,37,37,nan,nan,0.22
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,720,98,37,37,nan,nan,0.04
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.13,1,38,Left,Left,721,98,37,37,nan,nan,0.02
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,722,98,37,37,nan,nan,0.14
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,723,98,37,37,nan,nan,0.01
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,724,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,725,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,726,98,37,37,nan,nan,0.03
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,727,98,37,37,nan,nan,0.01
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,728,98,37,37,nan,nan,0.19
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.13,1,38,Left,Left,729,98,37,37,nan,nan,0.15
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,730,98,37,37,nan,nan,0.09
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,731,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,732,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,733,98,37,37,nan,nan,0.26
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,734,98,37,37,nan,nan,0.02
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,735,98,37,37,nan,nan,0.15
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,736,98,37,37,nan,nan,0.26
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,737,98,37,37,nan,nan,0.4
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,738,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,739,98,37,37,nan,nan,0.02
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,740,98,37,37,nan,nan,0
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,1,38,Left,Left,741,98,37,37,nan,nan,0.04
7/9/2021 1:54,1.8.1,ClosedEcon_PR1,4,4.14,2,38,Pellet,Left,741,98,38,38,0.32,379,nan
7/9/2021 1:55,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,742,98,38,38,nan,nan,0.02
7/9/2021 1:55,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,743,98,38,38,nan,nan,0.03
7/9/2021 1:55,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,744,98,38,38,nan,nan,0.14
7/9/2021 1:55,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,745,98,38,38,nan,nan,0.03
7/9/2021 1:55,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,746,98,38,38,nan,nan,0.02
7/9/2021 1:55,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,747,98,38,38,nan,nan,0.01
7/9/2021 1:56,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,748,98,38,38,nan,nan,0.09
7/9/2021 1:56,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,749,98,38,38,nan,nan,0.13
7/9/2021 1:56,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,750,98,38,38,nan,nan,0.02
7/9/2021 1:56,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,751,98,38,38,nan,nan,0.02
7/9/2021 1:57,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,752,98,38,38,nan,nan,0.05
7/9/2021 1:57,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,753,98,38,38,nan,nan,0.31
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,754,98,38,38,nan,nan,0
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,755,98,38,38,nan,nan,0.03
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,756,98,38,38,nan,nan,0
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,757,98,38,38,nan,nan,0.1
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,758,98,38,38,nan,nan,0.41
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,759,98,38,38,nan,nan,0.3
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,760,98,38,38,nan,nan,0.1
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,761,98,38,38,nan,nan,0.09
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,762,98,38,38,nan,nan,0.13
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,763,98,38,38,nan,nan,0
7/9/2021 1:58,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,764,98,38,38,nan,nan,0.18
7/9/2021 2:02,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,765,98,38,38,nan,nan,0.09
7/9/2021 2:12,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Right,Left,765,99,38,38,nan,nan,0.11
7/9/2021 2:12,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,766,99,38,38,nan,nan,0.02
7/9/2021 2:12,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,767,99,38,38,nan,nan,0.24
7/9/2021 2:12,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,768,99,38,38,nan,nan,0.13
7/9/2021 2:13,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,769,99,38,38,nan,nan,0.01
7/9/2021 2:13,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,770,99,38,38,nan,nan,0.06
7/9/2021 2:13,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,771,99,38,38,nan,nan,0.05
7/9/2021 2:13,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,772,99,38,38,nan,nan,0.02
7/9/2021 2:13,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,773,99,38,38,nan,nan,0.03
7/9/2021 2:14,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,774,99,38,38,nan,nan,0.09
7/9/2021 2:16,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Right,Left,774,100,38,38,nan,nan,0.06
7/9/2021 2:16,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Right,Left,774,101,38,38,nan,nan,0
7/9/2021 2:18,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,775,101,38,38,nan,nan,0.11
7/9/2021 2:18,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,776,101,38,38,nan,nan,0
7/9/2021 2:18,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,777,101,38,38,nan,nan,0.68
7/9/2021 2:23,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Right,Left,777,102,38,38,nan,nan,0.05
7/9/2021 2:35,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,778,102,38,38,nan,nan,0.06
7/9/2021 2:35,1.8.1,ClosedEcon_PR1,4,4.13,1,39,Left,Left,779,102,38,38,nan,nan,0.04
7/9/2021 2:35,1.8.1,ClosedEcon_PR1,4,4.14,1,39,Left,Left,780,102,38,38,nan,nan,0
7/9/2021 2:35,1.8.1,ClosedEcon_PR1,4,4.14,2,39,Pellet,Left,780,102,39,39,0.19,2470,nan
7/9/2021 2:36,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,781,102,39,39,nan,nan,0.06
7/9/2021 2:36,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,782,102,39,39,nan,nan,0.12
7/9/2021 2:36,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,783,102,39,39,nan,nan,0.05
7/9/2021 2:36,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,784,102,39,39,nan,nan,0.06
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,785,102,39,39,nan,nan,0.02
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,786,102,39,39,nan,nan,0.02
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,787,102,39,39,nan,nan,0.01
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,788,102,39,39,nan,nan,0.36
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,789,102,39,39,nan,nan,0.03
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,790,102,39,39,nan,nan,0.03
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,791,102,39,39,nan,nan,0.12
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,792,102,39,39,nan,nan,0.23
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,793,102,39,39,nan,nan,0
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,794,102,39,39,nan,nan,0.32
7/9/2021 2:41,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,795,102,39,39,nan,nan,0.24
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,796,102,39,39,nan,nan,0
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,797,102,39,39,nan,nan,0
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,798,102,39,39,nan,nan,0.19
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,799,102,39,39,nan,nan,0.01
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,800,102,39,39,nan,nan,0
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,801,102,39,39,nan,nan,0.11
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,802,102,39,39,nan,nan,0.1
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,803,102,39,39,nan,nan,0.28
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,804,102,39,39,nan,nan,0.11
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,805,102,39,39,nan,nan,0.09
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,806,102,39,39,nan,nan,0
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,807,102,39,39,nan,nan,0
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,808,102,39,39,nan,nan,0.03
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,809,102,39,39,nan,nan,0.01
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,810,102,39,39,nan,nan,0.01
7/9/2021 2:42,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,811,102,39,39,nan,nan,0.03
7/9/2021 2:43,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,812,102,39,39,nan,nan,0.15
7/9/2021 3:01,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,813,102,39,39,nan,nan,0.09
7/9/2021 3:03,1.8.1,ClosedEcon_PR1,4,4.12,1,40,Left,Left,814,102,39,39,nan,nan,0.08
7/9/2021 3:03,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,815,102,39,39,nan,nan,0.04
7/9/2021 3:03,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,816,102,39,39,nan,nan,0.02
7/9/2021 3:03,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,817,102,39,39,nan,nan,0.15
7/9/2021 3:03,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Left,Left,818,102,39,39,nan,nan,0.12
7/9/2021 3:05,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,819,102,39,39,nan,nan,0.09
7/9/2021 3:06,1.8.1,ClosedEcon_PR1,4,4.13,1,40,Left,Left,820,102,39,39,nan,nan,0.03
7/9/2021 3:06,1.8.1,ClosedEcon_PR1,4,4.14,1,40,Pellet,Left,820,102,40,40,0.52,1870,nan
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,821,102,40,40,nan,nan,0.22
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,822,102,40,40,nan,nan,0.6
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,823,102,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Right,Left,823,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,824,103,40,40,nan,nan,0.03
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,825,103,40,40,nan,nan,0.01
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,826,103,40,40,nan,nan,0.03
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,827,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,828,103,40,40,nan,nan,0.04
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,829,103,40,40,nan,nan,0.18
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,830,103,40,40,nan,nan,0.14
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,831,103,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,832,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,833,103,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,834,103,40,40,nan,nan,0.14
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,835,103,40,40,nan,nan,0.03
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,836,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,837,103,40,40,nan,nan,0.08
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,838,103,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,839,103,40,40,nan,nan,0.04
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,840,103,40,40,nan,nan,0.06
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,841,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,842,103,40,40,nan,nan,0.37
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,843,103,40,40,nan,nan,0.05
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,844,103,40,40,nan,nan,0.01
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,845,103,40,40,nan,nan,0.15
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,846,103,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,847,103,40,40,nan,nan,0.03
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,848,103,40,40,nan,nan,0.05
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,849,103,40,40,nan,nan,0.16
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,850,103,40,40,nan,nan,0.45
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,851,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,852,103,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,853,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,854,103,40,40,nan,nan,0.72
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.12,1,41,Left,Left,855,103,40,40,nan,nan,0.05
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,856,103,40,40,nan,nan,0
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,857,103,40,40,nan,nan,0.35
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Left,Left,858,103,40,40,nan,nan,0.02
7/9/2021 3:08,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,859,103,40,40,nan,nan,0.04
7/9/2021 3:11,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Right,Left,859,104,40,40,nan,nan,0.08
7/9/2021 3:11,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Right,Left,859,105,40,40,nan,nan,0.07
7/9/2021 3:12,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,860,105,40,40,nan,nan,0.01
7/9/2021 3:12,1.8.1,ClosedEcon_PR1,4,4.13,1,41,Left,Left,861,105,40,40,nan,nan,0.1
7/9/2021 3:12,1.8.1,ClosedEcon_PR1,4,4.14,1,41,Pellet,Left,861,105,41,41,0.26,331,nan
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Right,Left,861,106,41,41,nan,nan,0
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,862,106,41,41,nan,nan,0.28
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,863,106,41,41,nan,nan,0.18
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,864,106,41,41,nan,nan,0
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,865,106,41,41,nan,nan,0.04
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,866,106,41,41,nan,nan,0.14
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,867,106,41,41,nan,nan,0.01
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,868,106,41,41,nan,nan,0.02
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,869,106,41,41,nan,nan,0.3
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,870,106,41,41,nan,nan,0.02
7/9/2021 3:13,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,871,106,41,41,nan,nan,0.01
7/9/2021 3:16,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Right,Left,871,107,41,41,nan,nan,0.04
7/9/2021 3:17,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,872,107,41,41,nan,nan,0
7/9/2021 3:17,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,873,107,41,41,nan,nan,0.66
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,874,107,41,41,nan,nan,0.03
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,875,107,41,41,nan,nan,0.01
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,876,107,41,41,nan,nan,0.1
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,877,107,41,41,nan,nan,0.15
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,878,107,41,41,nan,nan,0.12
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,879,107,41,41,nan,nan,0.09
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,880,107,41,41,nan,nan,0.02
7/9/2021 3:18,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,881,107,41,41,nan,nan,0
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,882,107,41,41,nan,nan,0.02
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,883,107,41,41,nan,nan,0
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,884,107,41,41,nan,nan,0.03
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,885,107,41,41,nan,nan,0
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,886,107,41,41,nan,nan,0.03
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,887,107,41,41,nan,nan,0.05
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,888,107,41,41,nan,nan,0.03
7/9/2021 3:19,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,889,107,41,41,nan,nan,0
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,890,107,41,41,nan,nan,0.09
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,891,107,41,41,nan,nan,0
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,892,107,41,41,nan,nan,0.02
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,893,107,41,41,nan,nan,0.03
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,894,107,41,41,nan,nan,0.06
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,895,107,41,41,nan,nan,0.62
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,896,107,41,41,nan,nan,0.15
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,897,107,41,41,nan,nan,1.46
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,898,107,41,41,nan,nan,0
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,899,107,41,41,nan,nan,0
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,900,107,41,41,nan,nan,0.15
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,901,107,41,41,nan,nan,0.54
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.14,1,42,Left,Left,902,107,41,41,nan,nan,0.07
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Left,Left,903,107,41,41,nan,nan,0
7/9/2021 3:20,1.8.1,ClosedEcon_PR1,4,4.13,1,42,Pellet,Left,903,107,42,42,0.26,487,nan
7/9/2021 3:23,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,904,107,42,42,nan,nan,0.2
7/9/2021 3:23,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,905,107,42,42,nan,nan,0
7/9/2021 3:32,1.8.1,ClosedEcon_PR1,4,4.14,1,43,Left,Left,906,107,42,42,nan,nan,0.07
7/9/2021 3:32,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,907,107,42,42,nan,nan,0.28
7/9/2021 3:32,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,908,107,42,42,nan,nan,0.7
7/9/2021 3:32,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,909,107,42,42,nan,nan,0
7/9/2021 3:32,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,910,107,42,42,nan,nan,0.03
7/9/2021 3:32,1.8.1,ClosedEcon_PR1,4,4.13,1,43,Left,Left,911,107,42,42,nan,nan,0.12
7/9/2021 4:06,1.8.1,ClosedEcon_PR1,4,4.12,1,1,Left,Left,912,107,42,0,nan,nan,0.28
7/9/2021 4:06,1.8.1,ClosedEcon_PR1,4,4.12,1,1,Pellet,Left,912,107,43,1,1.12,2766,nan
7/9/2021 4:07,1.8.1,ClosedEcon_PR1,4,4.13,1,2,Left,Left,913,107,43,1,nan,nan,0.16
