MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#
2022-05-25 00:30:59,1.12.0,FR1_4s_delay,6,3.91,3.0,1,Pellet,Left,58,29,57,0,31.66,75.0,,0 days 05:27:01.000000000,1.0,1.25,0.0,0.0,,0
2022-05-25 00:36:23,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,58,30,57,0,,,0.14,0 days 05:32:25.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 00:36:24,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,58,31,57,0,,,0.26,0 days 05:32:26.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 00:36:30,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,58,32,57,0,,,0.0,0 days 05:32:32.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 00:36:40,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,58,33,57,0,,,0.07,0 days 05:32:42.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 00:36:54,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,59,33,57,0,,,0.67,0 days 05:32:56.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 00:37:01,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,59,33,58,0,1.71,362.0,,0 days 05:33:03.000000000,1.0,6.033333333333333,0.0,0.0,,0
2022-05-25 00:39:37,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,59,34,58,0,,,0.22,0 days 05:35:39.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 01:48:21,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,60,34,58,0,,,0.05,0 days 06:44:23.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 01:48:26,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,60,34,59,0,0.73,4285.0,,0 days 06:44:28.000000000,1.0,71.41666666666667,0.0,0.0,,0
2022-05-25 01:48:56,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,61,34,59,0,,,0.32,0 days 06:44:58.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 01:49:03,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,61,34,60,0,0.49,37.0,,0 days 06:45:05.000000000,1.0,0.6166666666666667,0.0,0.0,,0
2022-05-25 01:49:30,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,62,34,60,0,,,0.19,0 days 06:45:32.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 01:49:39,1.12.0,FR1_4s_delay,6,3.91,3.0,1,Pellet,Left,62,34,61,0,0.73,36.0,,0 days 06:45:41.000000000,1.0,0.6,0.0,0.0,,0
2022-05-25 01:50:09,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,63,34,61,0,,,0.31,0 days 06:46:11.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 01:50:14,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,63,34,62,0,0.12,35.0,,0 days 06:46:16.000000000,1.0,0.5833333333333334,0.0,0.0,,0
2022-05-25 02:37:13,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,64,34,62,0,,,0.21,0 days 07:33:15.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:37:18,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,64,34,63,0,0.42,2824.0,,0 days 07:33:20.000000000,1.0,47.06666666666667,0.0,0.0,,0
2022-05-25 02:37:48,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,65,34,63,0,,,0.2,0 days 07:33:50.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:37:53,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,65,34,64,0,0.3,35.0,,0 days 07:33:55.000000000,1.0,0.5833333333333334,0.0,0.0,,0
2022-05-25 02:38:16,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,66,34,64,0,,,0.07,0 days 07:34:18.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:38:21,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,66,34,65,0,0.06,28.0,,0 days 07:34:23.000000000,1.0,0.4666666666666667,0.0,0.0,,0
2022-05-25 02:38:44,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,67,34,65,0,,,0.26,0 days 07:34:46.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:38:49,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,67,34,66,0,0.12,28.0,,0 days 07:34:51.000000000,1.0,0.4666666666666667,0.0,0.0,,0
2022-05-25 02:40:16,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,67,35,66,0,,,0.03,0 days 07:36:18.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:40:17,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,67,36,66,0,,,0.22,0 days 07:36:19.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:40:18,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,67,37,66,0,,,0.0,0 days 07:36:20.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:40:20,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,67,38,66,0,,,0.33,0 days 07:36:22.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:40:22,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,68,38,66,0,,,0.04,0 days 07:36:24.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:40:27,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,68,38,67,0,0.55,98.0,,0 days 07:36:29.000000000,1.0,1.6333333333333333,0.0,0.0,,0
2022-05-25 02:40:59,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,69,38,67,0,,,0.44,0 days 07:37:01.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:41:04,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,69,38,68,0,0.42,37.0,,0 days 07:37:06.000000000,1.0,0.6166666666666667,0.0,0.0,,0
2022-05-25 02:41:38,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,69,39,68,0,,,1.03,0 days 07:37:40.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:41:42,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,69,40,68,0,,,0.11,0 days 07:37:44.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:46:56,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,69,41,68,0,,,0.1,0 days 07:42:58.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 02:47:19,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,70,41,68,0,,,0.6,0 days 07:43:21.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:47:24,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,70,41,69,0,0.36,380.0,,0 days 07:43:26.000000000,1.0,6.333333333333333,0.0,0.0,,0
2022-05-25 02:47:53,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,71,41,69,0,,,0.31,0 days 07:43:55.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 02:47:59,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,71,41,70,0,0.55,34.0,,0 days 07:44:01.000000000,1.0,0.5833333333333334,0.0,0.0,,0
2022-05-25 03:56:42,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,72,41,70,0,,,0.26,0 days 08:52:44.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 03:56:47,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,72,41,71,0,0.55,4129.0,,0 days 08:52:49.000000000,1.0,68.8,0.0,0.0,,0
2022-05-25 03:57:12,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,73,41,71,0,,,0.15,0 days 08:53:14.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 03:57:17,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,73,41,72,0,0.55,30.0,,0 days 08:53:19.000000000,1.0,0.5,0.0,0.0,,0
2022-05-25 03:58:02,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,74,41,72,0,,,0.29,0 days 08:54:04.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 03:58:23,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,74,41,73,0,14.65,66.0,,0 days 08:54:25.000000000,1.0,1.1,0.0,0.0,,0
2022-05-25 03:58:54,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,75,41,73,0,,,0.28,0 days 08:54:56.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 03:58:59,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,75,41,74,0,0.12,36.0,,0 days 08:55:01.000000000,1.0,0.6,0.0,0.0,,0
2022-05-25 04:55:45,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,76,41,74,0,,,0.3,0 days 09:51:47.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 04:55:51,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,76,41,75,0,0.85,3411.0,,0 days 09:51:53.000000000,1.0,56.86666666666667,0.0,0.0,,0
2022-05-25 04:56:24,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,77,41,75,0,,,0.17,0 days 09:52:26.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 04:56:29,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,77,41,76,0,0.12,39.0,,0 days 09:52:31.000000000,1.0,0.6333333333333333,0.0,0.0,,0
2022-05-25 04:56:58,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,78,41,76,0,,,0.83,0 days 09:53:00.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 04:57:02,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,78,41,77,0,0.06,33.0,,0 days 09:53:04.000000000,1.0,0.55,0.0,0.0,,0
2022-05-25 04:57:30,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,79,41,77,0,,,0.22,0 days 09:53:32.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 04:57:35,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,79,41,78,0,0.42,33.0,,0 days 09:53:37.000000000,1.0,0.55,0.0,0.0,,0
2022-05-25 04:57:57,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,80,41,78,0,,,0.4,0 days 09:53:59.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 04:58:02,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,80,41,79,0,0.06,27.0,,0 days 09:54:04.000000000,1.0,0.45,0.0,0.0,,0
2022-05-25 04:59:36,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,81,41,79,0,,,0.4,0 days 09:55:38.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 04:59:41,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,81,41,80,0,0.3,99.0,,0 days 09:55:43.000000000,1.0,1.65,0.0,0.0,,0
2022-05-25 05:00:09,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,82,41,80,0,,,0.51,0 days 09:56:11.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:00:30,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,82,41,81,0,16.5,49.0,,0 days 09:56:32.000000000,1.0,0.8166666666666667,0.0,0.0,,0
2022-05-25 05:01:08,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,82,42,81,0,,,0.15,0 days 09:57:10.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:02:07,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,83,42,81,0,,,0.41,0 days 09:58:09.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:02:12,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,83,42,82,0,0.18,102.0,,0 days 09:58:14.000000000,1.0,1.7,0.0,0.0,,0
2022-05-25 05:02:51,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,84,42,82,0,,,0.26,0 days 09:58:53.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:02:56,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,84,42,83,0,0.12,44.0,,0 days 09:58:58.000000000,1.0,0.7333333333333333,0.0,0.0,,0
2022-05-25 05:03:27,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,85,42,83,0,,,0.26,0 days 09:59:29.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:03:32,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,85,42,84,0,0.24,36.0,,0 days 09:59:34.000000000,1.0,0.6,0.0,0.0,,0
2022-05-25 05:07:49,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,85,43,84,0,,,0.02,0 days 10:03:51.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:07:50,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,85,44,84,0,,,0.07,0 days 10:03:52.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:07:57,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,85,45,84,0,,,0.0,0 days 10:03:59.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:08:00,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,85,46,84,0,,,0.22,0 days 10:04:02.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:08:09,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,86,46,84,0,,,0.18,0 days 10:04:11.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:08:14,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,86,46,85,0,0.18,282.0,,0 days 10:04:16.000000000,1.0,4.7,0.0,0.0,,0
2022-05-25 05:11:37,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,86,47,85,0,,,0.17,0 days 10:07:39.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:19:01,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,86,48,85,0,,,0.11,0 days 10:15:03.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:19:04,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,87,48,85,0,,,0.34,0 days 10:15:06.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:19:10,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,87,48,86,0,0.61,656.0,,0 days 10:15:12.000000000,1.0,10.933333333333334,0.0,0.0,,0
2022-05-25 05:19:45,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,88,48,86,0,,,0.03,0 days 10:15:47.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:19:50,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,88,48,87,0,0.42,40.0,,0 days 10:15:52.000000000,1.0,0.6666666666666666,0.0,0.0,,0
2022-05-25 05:20:17,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,89,48,87,0,,,0.93,0 days 10:16:19.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:20:22,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,89,48,88,0,0.06,32.0,,0 days 10:16:24.000000000,1.0,0.5333333333333333,0.0,0.0,,0
2022-05-25 05:21:52,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,90,48,88,0,,,0.32,0 days 10:17:54.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:21:57,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,90,48,89,0,0.3,95.0,,0 days 10:17:59.000000000,1.0,1.5833333333333333,0.0,0.0,,0
2022-05-25 05:22:25,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,91,48,89,0,,,0.31,0 days 10:18:27.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:22:31,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,91,48,90,0,0.36,34.0,,0 days 10:18:33.000000000,1.0,0.5666666666666667,0.0,0.0,,0
2022-05-25 05:24:49,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,91,49,90,0,,,0.03,0 days 10:20:51.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:24:51,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,91,50,90,0,,,0.0,0 days 10:20:53.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:24:52,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,91,51,90,0,,,0.51,0 days 10:20:54.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:25:02,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,91,52,90,0,,,0.93,0 days 10:21:04.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:25:12,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,91,53,90,0,,,0.64,0 days 10:21:14.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:25:16,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,91,54,90,0,,,0.79,0 days 10:21:18.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 05:25:28,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,92,54,90,0,,,0.43,0 days 10:21:30.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:25:48,1.12.0,FR1_4s_delay,6,3.9,7.0,1,Pellet,Left,92,54,91,0,3.62,197.0,,0 days 10:21:50.000000000,1.0,3.283333333333333,0.0,0.0,,0
2022-05-25 05:44:43,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,93,54,91,0,,,0.21,0 days 10:40:45.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 05:44:48,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,93,54,92,0,0.24,1140.0,,0 days 10:40:50.000000000,1.0,19.0,0.0,0.0,,0
2022-05-25 06:25:51,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,94,54,92,0,,,0.31,0 days 11:21:53.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:25:57,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,94,54,93,0,1.16,2469.0,,0 days 11:21:59.000000000,1.0,41.15,0.0,0.0,,0
2022-05-25 06:26:36,1.12.0,FR1_4s_delay,6,3.89,,1,Poke,Left,95,54,93,0,,,0.39,0 days 11:22:38.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:26:41,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,95,54,94,0,0.18,44.0,,0 days 11:22:43.000000000,1.0,0.7333333333333333,0.0,0.0,,0
2022-05-25 06:27:09,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,96,54,94,0,,,0.23,0 days 11:23:11.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:27:15,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,96,54,95,0,0.49,34.0,,0 days 11:23:17.000000000,1.0,0.5666666666666667,0.0,0.0,,0
2022-05-25 06:27:41,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,97,54,95,0,,,0.21,0 days 11:23:43.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:27:46,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,97,54,96,0,0.06,31.0,,0 days 11:23:48.000000000,1.0,0.5166666666666667,0.0,0.0,,0
2022-05-25 06:28:54,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,98,54,96,0,,,0.13,0 days 11:24:56.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:28:59,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,98,54,97,0,0.3,73.0,,0 days 11:25:01.000000000,1.0,1.2166666666666666,0.0,0.0,,0
2022-05-25 06:29:37,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,98,55,97,0,,,0.15,0 days 11:25:39.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 06:29:56,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,98,56,97,0,,,0.02,0 days 11:25:58.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 06:29:59,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,99,56,97,0,,,0.04,0 days 11:26:01.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:30:04,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,99,56,98,0,0.3,65.0,,0 days 11:26:06.000000000,1.0,1.0833333333333333,0.0,0.0,,0
2022-05-25 06:30:35,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,100,56,98,0,,,0.0,0 days 11:26:37.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:30:41,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,100,56,99,0,0.36,36.0,,0 days 11:26:43.000000000,1.0,0.6166666666666667,0.0,0.0,,0
2022-05-25 06:31:08,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,101,56,99,0,,,0.58,0 days 11:27:10.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:31:13,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,101,56,100,0,0.36,33.0,,0 days 11:27:15.000000000,1.0,0.5333333333333333,0.0,0.0,,0
2022-05-25 06:32:02,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,102,56,100,0,,,0.78,0 days 11:28:04.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:32:19,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,102,56,101,0,9.29,66.0,,0 days 11:28:21.000000000,1.0,1.1,0.0,0.0,,0
2022-05-25 06:32:55,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,102,57,101,0,,,0.02,0 days 11:28:57.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 06:45:33,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,103,57,101,0,,,0.65,0 days 11:41:35.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:45:41,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,103,57,102,0,0.61,802.0,,0 days 11:41:43.000000000,1.0,13.366666666666667,0.0,0.0,,0
2022-05-25 06:49:28,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,103,58,102,0,,,1.1,0 days 11:45:30.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 06:49:51,1.12.0,FR1_4s_delay,6,3.89,,1,Poke,Left,104,58,102,0,,,0.54,0 days 11:45:53.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:50:20,1.12.0,FR1_4s_delay,6,3.89,6.0,1,Pellet,Left,104,58,103,0,13.36,279.0,,0 days 11:46:22.000000000,1.0,4.65,0.0,0.0,,0
2022-05-25 06:51:49,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,105,58,103,0,,,0.04,0 days 11:47:51.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:52:18,1.12.0,FR1_4s_delay,6,3.9,2.0,1,Pellet,Left,105,58,104,0,24.73,118.0,,0 days 11:48:20.000000000,1.0,1.9666666666666666,0.0,0.0,,0
2022-05-25 06:59:41,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,105,59,104,0,,,0.57,0 days 11:55:43.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 06:59:44,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,106,59,104,0,,,0.56,0 days 11:55:46.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 06:59:52,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,106,59,105,0,3.19,454.0,,0 days 11:55:54.000000000,1.0,7.566666666666666,0.0,0.0,,0
2022-05-25 07:03:49,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,107,59,105,0,,,0.15,0 days 11:59:51.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 07:04:50,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,107,59,106,0,56.74,298.0,,0 days 12:00:52.000000000,1.0,4.966666666666667,0.0,0.0,,0
2022-05-25 07:09:08,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,107,60,106,0,,,1.53,0 days 12:05:10.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 07:09:11,1.12.0,FR1_4s_delay,6,3.89,,1,Poke,Left,107,61,106,0,,,1.23,0 days 12:05:13.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 07:09:13,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,108,61,106,0,,,0.47,0 days 12:05:15.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 07:13:44,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,108,61,107,0,,534.0,,0 days 12:09:46.000000000,1.0,8.9,0.0,0.0,,0
2022-05-25 07:20:48,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,109,61,107,0,,,0.81,0 days 12:16:50.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 07:21:25,1.12.0,FR1_4s_delay,6,3.89,1.0,1,Pellet,Left,109,61,108,0,32.32,461.0,,0 days 12:17:27.000000000,1.0,7.683333333333334,0.0,0.0,,0
2022-05-25 07:22:14,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,110,61,108,0,,,0.16,0 days 12:18:16.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 07:22:19,1.12.0,FR1_4s_delay,6,3.89,1.0,1,Pellet,Left,110,61,109,0,0.79,54.0,,0 days 12:18:21.000000000,1.0,0.9,0.0,0.0,,0
2022-05-25 07:26:24,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,111,61,109,0,,,0.11,0 days 12:22:26.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 07:31:36,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,111,61,110,0,,557.0,,0 days 12:27:38.000000000,1.0,9.283333333333333,0.0,0.0,,0
2022-05-25 07:32:24,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,111,62,110,0,,,0.13,0 days 12:28:26.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 08:10:16,1.12.0,FR1_4s_delay,6,3.88,,1,Poke,Left,111,63,110,0,,,0.27,0 days 13:06:18.000000000,0.0,,0.0,1.0,0.0,0
2022-05-25 08:10:19,1.12.0,FR1_4s_delay,6,3.9,,1,Poke,Left,112,63,110,0,,,0.16,0 days 13:06:21.000000000,0.0,,1.0,0.0,1.0,0
2022-05-25 08:10:25,1.12.0,FR1_4s_delay,6,3.9,1.0,1,Pellet,Left,112,63,111,0,1.28,2329.0,,0 days 13:06:27.000000000,1.0,38.81666666666667,0.0,0.0,,0
2022-05-25 08:11:37,1.12.0,FR1_4s_delay,6,3.89,,1,Poke,Left,113,63,111,0,,,0.33,0 days 13:07:39.000000000,0.0,,1.0,0.0,1.0,0
